product_id,product_name,category,price,supplier_id
635,Smartphone Case,Accessories,265.05,535
636,Standing Desk,Furniture,178.87,536
637,Throw Pillows,Home & Kitchen,997.33,537
638,Wireless Charger,Electronics,657.05,538
639,Wireless Presenter,Electronics,432.07,539
640,USB-C Hub,Electronics,634.32,540
641,Wireless Earbuds,Electronics,337.94,541
642,Electric Kettle,Home & Kitchen,824.43,542
643,Desk Organizer,Accessories,823.99,543
644,Screen Protector,Accessories,372.06,544
645,Desk Lamp,Home & Kitchen,893.24,545
646,4K Monitor,Electronics,128.90,546
647,Water Bottle,Home & Kitchen,292.15,547
648,File Cabinet,Furniture,951.43,548
649,Webcam HD,Electronics,612.05,549
650,Keyboard Wrist Rest,Accessories,583.16,550
651,Office Chair,Furniture,593.76,551
652,Coffee Maker,Home & Kitchen,196.89,552
653,Document Scanner,Electronics,340.41,553
654,Desk Mat,Accessories,466.20,554
655,Tablet Stand,Accessories,987.21,555
656,Drawer Unit,Furniture,762.16,556
657,Bath Towels,Home & Kitchen,623.66,557
658,External SSD,Electronics,524.39,558
659,Computer Speakers,Electronics,70.66,559
660,Gaming Keyboard,Electronics,819.44,560
661,Gaming Mouse Pad,Accessories,884.66,561
662,Rice Cooker,Home & Kitchen,811.98,562
663,Phone Grip,Accessories,588.31,563
664,Toaster Oven,Home & Kitchen,767.97,564
665,Laptop Stand,Accessories,161.58,565
666,Mechanical Keyboard,Electronics,230.01,566
667,Food Processor,Home & Kitchen,29.14,567
668,Monitor Stand,Furniture,200.20,568
669,Laptop Sleeve,Accessories,899.00,569
670,Wireless Mouse,Electronics,557.61,570
671,Power Strip,Electronics,915.59,571
672,Microphone,Electronics,294.05,572
673,Bookshelf,Furniture,486.12,573
674,Portable Charger,Accessories,69.87,574
675,Bluetooth Headphones,Electronics,457.65,575
676,Noise Cancelling Headset,Electronics,227.45,576
677,Smart Watch,Electronics,167.70,577
678,Cable Organizer,Accessories,736.66,578
679,Storage Containers,Home & Kitchen,869.17,579
680,Kitchen Blender,Home & Kitchen,75.70,580
681,Wall Clock,Home & Kitchen,389.16,581
682,Storage Shelf,Furniture,795.33,582
683,WiFi Router,Electronics,178.09,583
684,Air Purifier,Home & Kitchen,602.90,584
685,Smartphone Case,Accessories,254.38,585
686,Standing Desk,Furniture,798.10,586
687,Throw Pillows,Home & Kitchen,254.62,587
688,Wireless Charger,Electronics,976.37,588
689,Wireless Presenter,Electronics,132.94,589
690,USB-C Hub,Electronics,698.13,590
691,Wireless Earbuds,Electronics,396.62,591
692,Electric Kettle,Home & Kitchen,670.70,592
693,Desk Organizer,Accessories,930.02,593
694,Screen Protector,Accessories,730.37,594
695,Desk Lamp,Home & Kitchen,46.74,595
696,4K Monitor,Electronics,469.39,596
697,Water Bottle,Home & Kitchen,964.02,597
698,File Cabinet,Furniture,502.33,598
699,Webcam HD,Electronics,938.94,599
700,Keyboard Wrist Rest,Accessories,439.17,600
701,Office Chair,Furniture,503.86,501
702,Coffee Maker,Home & Kitchen,544.24,502
703,Document Scanner,Electronics,637.22,503
704,Desk Mat,Accessories,627.21,504
705,Tablet Stand,Accessories,522.34,505
706,Drawer Unit,Furniture,38.32,506
707,Bath Towels,Home & Kitchen,388.55,507
708,External SSD,Electronics,49.07,508
709,Computer Speakers,Electronics,41.44,509
710,Gaming Keyboard,Electronics,635.91,510
711,Gaming Mouse Pad,Accessories,178.54,511
712,Rice Cooker,Home & Kitchen,621.37,512
713,Phone Grip,Accessories,336.95,513
714,Toaster Oven,Home & Kitchen,434.47,514
715,Laptop Stand,Accessories,678.63,515
716,Mechanical Keyboard,Electronics,980.89,516
717,Food Processor,Home & Kitchen,458.18,517
718,Monitor Stand,Furniture,54.43,518
719,Laptop Sleeve,Accessories,348.21,519
720,Wireless Mouse,Electronics,538.02,520
721,Power Strip,Electronics,734.38,521
722,Microphone,Electronics,777.50,522
723,Bookshelf,Furniture,529.78,523
724,Portable Charger,Accessories,646.45,524
725,Bluetooth Headphones,Electronics,722.25,525
726,Noise Cancelling Headset,Electronics,657.60,526
727,Smart Watch,Electronics,166.62,527
728,Cable Organizer,Accessories,197.66,528
729,Storage Containers,Home & Kitchen,421.65,529
730,Kitchen Blender,Home & Kitchen,289.20,530
731,Wall Clock,Home & Kitchen,920.07,531
732,Storage Shelf,Furniture,677.91,532
733,WiFi Router,Electronics,430.83,533
734,Air Purifier,Home & Kitchen,677.76,534
735,Smartphone Case,Accessories,361.74,535
736,Standing Desk,Furniture,581.83,536
737,Throw Pillows,Home & Kitchen,34.93,537
738,Wireless Charger,Electronics,738.11,538
739,Wireless Presenter,Electronics,763.99,539
740,USB-C Hub,Electronics,150.23,540
741,Wireless Earbuds,Electronics,921.51,541
742,Electric Kettle,Home & Kitchen,642.70,542
743,Desk Organizer,Accessories,959.52,543
744,Screen Protector,Accessories,621.58,544
745,Desk Lamp,Home & Kitchen,235.65,545
746,4K Monitor,Electronics,128.89,546
747,Water Bottle,Home & Kitchen,911.73,547
748,File Cabinet,Furniture,375.53,548
749,Webcam HD,Electronics,584.97,549
750,Keyboard Wrist Rest,Accessories,207.25,550
751,Office Chair,Furniture,57.04,551
752,Coffee Maker,Home & Kitchen,213.16,552
753,Document Scanner,Electronics,619.32,553
754,Desk Mat,Accessories,257.22,554
755,Tablet Stand,Accessories,800.29,555
756,Drawer Unit,Furniture,170.95,556
757,Bath Towels,Home & Kitchen,520.39,557
758,External SSD,Electronics,540.82,558
759,Computer Speakers,Electronics,444.80,559
760,Gaming Keyboard,Electronics,943.88,560
761,Gaming Mouse Pad,Accessories,795.76,561
762,Rice Cooker,Home & Kitchen,518.30,562
763,Phone Grip,Accessories,680.24,563
764,Toaster Oven,Home & Kitchen,196.96,564
765,Laptop Stand,Accessories,244.39,565
766,Mechanical Keyboard,Electronics,870.32,566
767,Food Processor,Home & Kitchen,989.80,567
768,Monitor Stand,Furniture,72.24,568
769,Laptop Sleeve,Accessories,974.57,569
770,Wireless Mouse,Electronics,710.16,570
771,Power Strip,Electronics,26.09,571
772,Microphone,Electronics,973.43,572
773,Bookshelf,Furniture,807.40,573
774,Portable Charger,Accessories,943.17,574
775,Bluetooth Headphones,Electronics,726.35,575
776,Noise Cancelling Headset,Electronics,41.14,576
777,Smart Watch,Electronics,770.32,577
778,Cable Organizer,Accessories,57.08,578
779,Storage Containers,Home & Kitchen,819.80,579
780,Kitchen Blender,Home & Kitchen,337.21,580
781,Wall Clock,Home & Kitchen,842.04,581
782,Storage Shelf,Furniture,819.02,582
783,WiFi Router,Electronics,513.82,583
784,Air Purifier,Home & Kitchen,884.57,584
785,Smartphone Case,Accessories,583.08,585
786,Standing Desk,Furniture,507.25,586
787,Throw Pillows,Home & Kitchen,843.88,587
788,Wireless Charger,Electronics,483.19,588
789,Wireless Presenter,Electronics,477.53,589
790,USB-C Hub,Electronics,861.45,590
791,Wireless Earbuds,Electronics,73.21,591
792,Electric Kettle,Home & Kitchen,128.08,592
793,Desk Organizer,Accessories,333.02,593
794,Screen Protector,Accessories,532.33,594
795,Desk Lamp,Home & Kitchen,318.84,595
796,4K Monitor,Electronics,972.63,596
797,Water Bottle,Home & Kitchen,749.98,597
798,File Cabinet,Furniture,126.71,598
799,Webcam HD,Electronics,555.36,599
800,Keyboard Wrist Rest,Accessories,972.81,600
801,Office Chair,Furniture,415.25,501
802,Coffee Maker,Home & Kitchen,851.23,502
803,Document Scanner,Electronics,783.45,503
804,Desk Mat,Accessories,257.90,504
805,Tablet Stand,Accessories,857.44,505
806,Drawer Unit,Furniture,630.30,506
807,Bath Towels,Home & Kitchen,109.21,507
808,External SSD,Electronics,869.13,508
809,Computer Speakers,Electronics,675.30,509
810,Gaming Keyboard,Electronics,40.48,510
811,Gaming Mouse Pad,Accessories,642.56,511
812,Rice Cooker,Home & Kitchen,7.57,512
813,Phone Grip,Accessories,790.99,513
814,Toaster Oven,Home & Kitchen,548.16,514
815,Laptop Stand,Accessories,944.07,515
816,Mechanical Keyboard,Electronics,617.94,516
817,Food Processor,Home & Kitchen,922.37,517
818,Monitor Stand,Furniture,660.35,518
819,Laptop Sleeve,Accessories,883.31,519
820,Wireless Mouse,Electronics,965.16,520
821,Power Strip,Electronics,212.11,521
822,Microphone,Electronics,273.53,522
823,Bookshelf,Furniture,907.19,523
824,Portable Charger,Accessories,268.95,524
825,Bluetooth Headphones,Electronics,278.04,525
826,Noise Cancelling Headset,Electronics,862.96,526
827,Smart Watch,Electronics,764.34,527
828,Cable Organizer,Accessories,830.30,528
829,Storage Containers,Home & Kitchen,877.76,529
830,Kitchen Blender,Home & Kitchen,446.82,530
831,Wall Clock,Home & Kitchen,912.94,531
832,Storage Shelf,Furniture,779.33,532
833,WiFi Router,Electronics,692.90,533
834,Air Purifier,Home & Kitchen,916.90,534
835,Smartphone Case,Accessories,582.85,535
836,Standing Desk,Furniture,888.47,536
837,Throw Pillows,Home & Kitchen,281.99,537
838,Wireless Charger,Electronics,334.13,538
839,Wireless Presenter,Electronics,73.42,539
840,USB-C Hub,Electronics,645.79,540
841,Wireless Earbuds,Electronics,174.45,541
842,Electric Kettle,Home & Kitchen,461.99,542
843,Desk Organizer,Accessories,962.82,543
844,Screen Protector,Accessories,0.16,544
845,Desk Lamp,Home & Kitchen,870.86,545
846,4K Monitor,Electronics,834.65,546
847,Water Bottle,Home & Kitchen,389.90,547
848,File Cabinet,Furniture,106.73,548
849,Webcam HD,Electronics,219.06,549
850,Keyboard Wrist Rest,Accessories,374.12,550
851,Office Chair,Furniture,115.16,551
852,Coffee Maker,Home & Kitchen,71.63,552
853,Document Scanner,Electronics,503.79,553
854,Desk Mat,Accessories,450.46,554
855,Tablet Stand,Accessories,349.50,555
856,Drawer Unit,Furniture,783.16,556
857,Bath Towels,Home & Kitchen,299.69,557
858,External SSD,Electronics,337.10,558
859,Computer Speakers,Electronics,44.33,559
860,Gaming Keyboard,Electronics,1.11,560
861,Gaming Mouse Pad,Accessories,943.20,561
862,Rice Cooker,Home & Kitchen,365.71,562
863,Phone Grip,Accessories,248.46,563
864,Toaster Oven,Home & Kitchen,884.83,564
865,Laptop Stand,Accessories,655.51,565
866,Mechanical Keyboard,Electronics,275.98,566
867,Food Processor,Home & Kitchen,905.75,567
868,Monitor Stand,Furniture,876.14,568
869,Laptop Sleeve,Accessories,42.95,569
870,Wireless Mouse,Electronics,403.09,570
871,Power Strip,Electronics,538.26,571
872,Microphone,Electronics,376.48,572
873,Bookshelf,Furniture,975.52,573
874,Portable Charger,Accessories,278.86,574
875,Bluetooth Headphones,Electronics,476.77,575
876,Noise Cancelling Headset,Electronics,202.64,576
877,Smart Watch,Electronics,676.69,577
878,Cable Organizer,Accessories,711.97,578
879,Storage Containers,Home & Kitchen,269.61,579
880,Kitchen Blender,Home & Kitchen,250.16,580
881,Wall Clock,Home & Kitchen,353.79,581
882,Storage Shelf,Furniture,13.11,582
883,WiFi Router,Electronics,369.04,583
884,Air Purifier,Home & Kitchen,897.15,584
885,Smartphone Case,Accessories,34.25,585
886,Standing Desk,Furniture,268.69,586
887,Throw Pillows,Home & Kitchen,692.69,587
888,Wireless Charger,Electronics,568.18,588
889,Wireless Presenter,Electronics,872.91,589
890,USB-C Hub,Electronics,735.34,590
891,Wireless Earbuds,Electronics,426.24,591
892,Electric Kettle,Home & Kitchen,327.91,592
893,Desk Organizer,Accessories,369.20,593
894,Screen Protector,Accessories,141.33,594
895,Desk Lamp,Home & Kitchen,153.47,595
896,4K Monitor,Electronics,590.45,596
897,Water Bottle,Home & Kitchen,459.68,597
898,File Cabinet,Furniture,461.79,598
899,Webcam HD,Electronics,395.30,599
900,Keyboard Wrist Rest,Accessories,709.67,600
901,Office Chair,Furniture,625.80,501
902,Coffee Maker,Home & Kitchen,773.69,502
903,Document Scanner,Electronics,564.90,503
904,Desk Mat,Accessories,187.29,504
905,Tablet Stand,Accessories,51.91,505
906,Drawer Unit,Furniture,5.72,506
907,Bath Towels,Home & Kitchen,28.58,507
908,External SSD,Electronics,978.06,508
909,Computer Speakers,Electronics,309.12,509
910,Gaming Keyboard,Electronics,413.63,510
911,Gaming Mouse Pad,Accessories,36.92,511
912,Rice Cooker,Home & Kitchen,835.69,512
913,Phone Grip,Accessories,405.35,513
914,Toaster Oven,Home & Kitchen,963.53,514
915,Laptop Stand,Accessories,748.30,515
916,Mechanical Keyboard,Electronics,545.67,516
917,Food Processor,Home & Kitchen,147.23,517
918,Monitor Stand,Furniture,432.29,518
919,Laptop Sleeve,Accessories,270.97,519
920,Wireless Mouse,Electronics,768.30,520
921,Power Strip,Electronics,290.41,521
922,Microphone,Electronics,89.48,522
923,Bookshelf,Furniture,947.02,523
924,Portable Charger,Accessories,955.07,524
925,Bluetooth Headphones,Electronics,546.06,525
926,Noise Cancelling Headset,Electronics,852.33,526
927,Smart Watch,Electronics,615.63,527
928,Cable Organizer,Accessories,873.41,528
929,Storage Containers,Home & Kitchen,122.93,529
930,Kitchen Blender,Home & Kitchen,242.55,530
931,Wall Clock,Home & Kitchen,12.31,531
932,Storage Shelf,Furniture,537.14,532
933,WiFi Router,Electronics,274.55,533
934,Air Purifier,Home & Kitchen,997.18,534
935,Smartphone Case,Accessories,593.26,535
936,Standing Desk,Furniture,786.05,536
937,Throw Pillows,Home & Kitchen,108.59,537
938,Wireless Charger,Electronics,380.93,538
939,Wireless Presenter,Electronics,746.75,539
940,USB-C Hub,Electronics,950.82,540
941,Wireless Earbuds,Electronics,195.85,541
942,Electric Kettle,Home & Kitchen,705.39,542
943,Desk Organizer,Accessories,717.24,543
944,Screen Protector,Accessories,602.14,544
945,Desk Lamp,Home & Kitchen,931.22,545
946,4K Monitor,Electronics,252.94,546
947,Water Bottle,Home & Kitchen,782.17,547
948,File Cabinet,Furniture,767.29,548
949,Webcam HD,Electronics,456.91,549
950,Keyboard Wrist Rest,Accessories,43.83,550
951,Office Chair,Furniture,286.38,551
952,Coffee Maker,Home & Kitchen,868.59,552
953,Document Scanner,Electronics,168.99,553
954,Desk Mat,Accessories,969.94,554
955,Tablet Stand,Accessories,477.61,555
956,Drawer Unit,Furniture,554.38,556
957,Bath Towels,Home & Kitchen,236.89,557
958,External SSD,Electronics,725.55,558
959,Computer Speakers,Electronics,915.89,559
960,Gaming Keyboard,Electronics,794.71,560
961,Gaming Mouse Pad,Accessories,94.73,561
962,Rice Cooker,Home & Kitchen,954.97,562
963,Phone Grip,Accessories,290.96,563
964,Toaster Oven,Home & Kitchen,74.02,564
965,Laptop Stand,Accessories,5.65,565
966,Mechanical Keyboard,Electronics,978.09,566
967,Food Processor,Home & Kitchen,186.21,567
968,Monitor Stand,Furniture,999.59,568
969,Laptop Sleeve,Accessories,169.03,569
970,Wireless Mouse,Electronics,690.62,570
971,Power Strip,Electronics,695.29,571
972,Microphone,Electronics,996.76,572
973,Bookshelf,Furniture,92.73,573
974,Portable Charger,Accessories,41.68,574
975,Bluetooth Headphones,Electronics,43.54,575
976,Noise Cancelling Headset,Electronics,744.79,576
977,Smart Watch,Electronics,930.80,577
978,Cable Organizer,Accessories,965.57,578
979,Storage Containers,Home & Kitchen,801.92,579
980,Kitchen Blender,Home & Kitchen,100.12,580
981,Wall Clock,Home & Kitchen,931.48,581
982,Storage Shelf,Furniture,267.23,582
983,WiFi Router,Electronics,668.77,583
984,Air Purifier,Home & Kitchen,257.34,584
985,Smartphone Case,Accessories,242.47,585
986,Standing Desk,Furniture,521.17,586
987,Throw Pillows,Home & Kitchen,430.63,587
988,Wireless Charger,Electronics,780.76,588
989,Wireless Presenter,Electronics,120.05,589
990,USB-C Hub,Electronics,324.25,590
991,Wireless Earbuds,Electronics,724.95,591
992,Electric Kettle,Home & Kitchen,428.31,592
993,Desk Organizer,Accessories,213.96,593
994,Screen Protector,Accessories,982.95,594
995,Desk Lamp,Home & Kitchen,202.99,595
996,4K Monitor,Electronics,205.43,596
997,Water Bottle,Home & Kitchen,864.32,597
998,File Cabinet,Furniture,826.71,598
999,Webcam HD,Electronics,965.15,599
1000,Keyboard Wrist Rest,Accessories,81.88,600
1001,Office Chair,Furniture,664.47,501
1002,Coffee Maker,Home & Kitchen,409.26,502
1003,Document Scanner,Electronics,733.48,503
1004,Desk Mat,Accessories,210.71,504
1005,Tablet Stand,Accessories,839.39,505
1006,Drawer Unit,Furniture,208.15,506
1007,Bath Towels,Home & Kitchen,42.02,507
1008,External SSD,Electronics,891.71,508
1009,Computer Speakers,Electronics,947.71,509
1010,Gaming Keyboard,Electronics,828.61,510
1011,Gaming Mouse Pad,Accessories,44.39,511
1012,Rice Cooker,Home & Kitchen,36.00,512
1013,Phone Grip,Accessories,718.16,513
1014,Toaster Oven,Home & Kitchen,289.76,514
1015,Laptop Stand,Accessories,938.28,515
1016,Mechanical Keyboard,Electronics,605.03,516
1017,Food Processor,Home & Kitchen,855.76,517
1018,Monitor Stand,Furniture,909.83,518
1019,Laptop Sleeve,Accessories,322.62,519
1020,Wireless Mouse,Electronics,269.25,520
1021,Power Strip,Electronics,657.13,521
1022,Microphone,Electronics,260.18,522
1023,Bookshelf,Furniture,816.61,523
1024,Portable Charger,Accessories,146.82,524
1025,Bluetooth Headphones,Electronics,661.38,525
1026,Noise Cancelling Headset,Electronics,510.48,526
1027,Smart Watch,Electronics,948.37,527
1028,Cable Organizer,Accessories,436.54,528
1029,Storage Containers,Home & Kitchen,346.65,529
1030,Kitchen Blender,Home & Kitchen,651.91,530
1031,Wall Clock,Home & Kitchen,459.99,531
1032,Storage Shelf,Furniture,680.43,532
1033,WiFi Router,Electronics,339.34,533
1034,Air Purifier,Home & Kitchen,944.73,534
1035,Smartphone Case,Accessories,692.84,535
1036,Standing Desk,Furniture,700.69,536
1037,Throw Pillows,Home & Kitchen,216.20,537
1038,Wireless Charger,Electronics,758.97,538
1039,Wireless Presenter,Electronics,85.61,539
1040,USB-C Hub,Electronics,282.19,540
1041,Wireless Earbuds,Electronics,60.63,541
1042,Electric Kettle,Home & Kitchen,154.16,542
1043,Desk Organizer,Accessories,284.47,543
1044,Screen Protector,Accessories,822.12,544
1045,Desk Lamp,Home & Kitchen,86.25,545
1046,4K Monitor,Electronics,689.20,546
1047,Water Bottle,Home & Kitchen,498.90,547
1048,File Cabinet,Furniture,684.26,548
1049,Webcam HD,Electronics,556.43,549
1050,Keyboard Wrist Rest,Accessories,666.27,550
1051,Office Chair,Furniture,393.80,551
1052,Coffee Maker,Home & Kitchen,159.90,552
1053,Document Scanner,Electronics,551.36,553
1054,Desk Mat,Accessories,622.60,554
1055,Tablet Stand,Accessories,45.31,555
1056,Drawer Unit,Furniture,11.94,556
1057,Bath Towels,Home & Kitchen,888.91,557
1058,External SSD,Electronics,699.63,558
1059,Computer Speakers,Electronics,78.75,559
1060,Gaming Keyboard,Electronics,400.13,560
1061,Gaming Mouse Pad,Accessories,310.06,561
1062,Rice Cooker,Home & Kitchen,765.28,562
1063,Phone Grip,Accessories,360.14,563
1064,Toaster Oven,Home & Kitchen,630.68,564
1065,Laptop Stand,Accessories,208.07,565
1066,Mechanical Keyboard,Electronics,523.60,566
1067,Food Processor,Home & Kitchen,564.21,567
1068,Monitor Stand,Furniture,130.70,568
1069,Laptop Sleeve,Accessories,227.11,569
1070,Wireless Mouse,Electronics,566.42,570
1071,Power Strip,Electronics,83.85,571
1072,Microphone,Electronics,337.73,572
1073,Bookshelf,Furniture,570.81,573
1074,Portable Charger,Accessories,733.12,574
1075,Bluetooth Headphones,Electronics,61.17,575
1076,Noise Cancelling Headset,Electronics,222.85,576
1077,Smart Watch,Electronics,756.29,577
1078,Cable Organizer,Accessories,594.90,578
1079,Storage Containers,Home & Kitchen,821.21,579
1080,Kitchen Blender,Home & Kitchen,224.35,580
1081,Wall Clock,Home & Kitchen,363.94,581
1082,Storage Shelf,Furniture,35.99,582
1083,WiFi Router,Electronics,5.44,583
1084,Air Purifier,Home & Kitchen,464.12,584
1085,Smartphone Case,Accessories,503.29,585
1086,Standing Desk,Furniture,747.00,586
1087,Throw Pillows,Home & Kitchen,889.82,587
1088,Wireless Charger,Electronics,298.27,588
1089,Wireless Presenter,Electronics,512.52,589
1090,USB-C Hub,Electronics,378.11,590
1091,Wireless Earbuds,Electronics,330.44,591
1092,Electric Kettle,Home & Kitchen,359.63,592
1093,Desk Organizer,Accessories,331.83,593
1094,Screen Protector,Accessories,214.29,594
1095,Desk Lamp,Home & Kitchen,338.72,595
1096,4K Monitor,Electronics,681.70,596
1097,Water Bottle,Home & Kitchen,40.51,597
1098,File Cabinet,Furniture,794.54,598
1099,Webcam HD,Electronics,136.40,599
1100,Keyboard Wrist Rest,Accessories,308.02,600
1101,Office Chair,Furniture,749.89,501
1102,Coffee Maker,Home & Kitchen,957.86,502
1103,Document Scanner,Electronics,856.12,503
1104,Desk Mat,Accessories,129.46,504
1105,Tablet Stand,Accessories,28.95,505
1106,Drawer Unit,Furniture,674.61,506
1107,Bath Towels,Home & Kitchen,744.81,507
1108,External SSD,Electronics,761.84,508
1109,Computer Speakers,Electronics,344.94,509
1110,Gaming Keyboard,Electronics,620.02,510
1111,Gaming Mouse Pad,Accessories,295.47,511
1223,Bookshelf,Furniture,271.63,523
1112,Rice Cooker,Home & Kitchen,699.58,512
1113,Phone Grip,Accessories,261.74,513
1114,Toaster Oven,Home & Kitchen,781.27,514
1115,Laptop Stand,Accessories,261.24,515
1116,Mechanical Keyboard,Electronics,290.68,516
1117,Food Processor,Home & Kitchen,171.93,517
1118,Monitor Stand,Furniture,651.62,518
1119,Laptop Sleeve,Accessories,241.42,519
1120,Wireless Mouse,Electronics,872.01,520
1121,Power Strip,Electronics,177.16,521
1122,Microphone,Electronics,807.50,522
1123,Bookshelf,Furniture,421.51,523
1124,Portable Charger,Accessories,813.11,524
1125,Bluetooth Headphones,Electronics,113.24,525
1126,Noise Cancelling Headset,Electronics,375.65,526
1127,Smart Watch,Electronics,653.28,527
1128,Cable Organizer,Accessories,123.50,528
1129,Storage Containers,Home & Kitchen,691.53,529
1130,Kitchen Blender,Home & Kitchen,270.63,530
1131,Wall Clock,Home & Kitchen,385.74,531
1132,Storage Shelf,Furniture,791.28,532
1133,WiFi Router,Electronics,854.56,533
1134,Air Purifier,Home & Kitchen,857.10,534
1135,Smartphone Case,Accessories,801.68,535
1136,Standing Desk,Furniture,307.88,536
1137,Throw Pillows,Home & Kitchen,290.75,537
1138,Wireless Charger,Electronics,601.24,538
1139,Wireless Presenter,Electronics,295.84,539
1140,USB-C Hub,Electronics,207.43,540
1141,Wireless Earbuds,Electronics,150.71,541
1142,Electric Kettle,Home & Kitchen,203.15,542
1143,Desk Organizer,Accessories,58.20,543
1144,Screen Protector,Accessories,274.68,544
1145,Desk Lamp,Home & Kitchen,523.51,545
1146,4K Monitor,Electronics,471.95,546
1147,Water Bottle,Home & Kitchen,647.05,547
1148,File Cabinet,Furniture,780.38,548
1149,Webcam HD,Electronics,807.63,549
1150,Keyboard Wrist Rest,Accessories,627.45,550
1151,Office Chair,Furniture,95.87,551
1152,Coffee Maker,Home & Kitchen,469.44,552
1153,Document Scanner,Electronics,163.03,553
1154,Desk Mat,Accessories,595.51,554
1155,Tablet Stand,Accessories,578.36,555
1156,Drawer Unit,Furniture,391.59,556
1157,Bath Towels,Home & Kitchen,579.74,557
1158,External SSD,Electronics,402.37,558
1159,Computer Speakers,Electronics,436.09,559
1160,Gaming Keyboard,Electronics,717.37,560
1161,Gaming Mouse Pad,Accessories,411.57,561
1162,Rice Cooker,Home & Kitchen,318.41,562
1163,Phone Grip,Accessories,134.47,563
1164,Toaster Oven,Home & Kitchen,789.37,564
1165,Laptop Stand,Accessories,778.28,565
1166,Mechanical Keyboard,Electronics,487.48,566
1167,Food Processor,Home & Kitchen,419.49,567
1168,Monitor Stand,Furniture,991.36,568
1169,Laptop Sleeve,Accessories,735.70,569
1170,Wireless Mouse,Electronics,992.09,570
1171,Power Strip,Electronics,431.09,571
1172,Microphone,Electronics,610.49,572
1173,Bookshelf,Furniture,824.89,573
1174,Portable Charger,Accessories,478.44,574
1175,Bluetooth Headphones,Electronics,77.86,575
1176,Noise Cancelling Headset,Electronics,348.42,576
1177,Smart Watch,Electronics,392.30,577
1178,Cable Organizer,Accessories,708.99,578
1179,Storage Containers,Home & Kitchen,644.19,579
1180,Kitchen Blender,Home & Kitchen,128.02,580
1181,Wall Clock,Home & Kitchen,138.84,581
1182,Storage Shelf,Furniture,937.93,582
1183,WiFi Router,Electronics,642.47,583
1184,Air Purifier,Home & Kitchen,508.82,584
1185,Smartphone Case,Accessories,713.16,585
1186,Standing Desk,Furniture,416.91,586
1187,Throw Pillows,Home & Kitchen,740.73,587
1188,Wireless Charger,Electronics,972.74,588
1189,Wireless Presenter,Electronics,168.92,589
1190,USB-C Hub,Electronics,827.84,590
1191,Wireless Earbuds,Electronics,294.02,591
1192,Electric Kettle,Home & Kitchen,147.69,592
1193,Desk Organizer,Accessories,437.99,593
1194,Screen Protector,Accessories,879.50,594
1195,Desk Lamp,Home & Kitchen,686.64,595
1196,4K Monitor,Electronics,808.07,596
1197,Water Bottle,Home & Kitchen,574.88,597
1198,File Cabinet,Furniture,357.57,598
1199,Webcam HD,Electronics,626.81,599
1200,Keyboard Wrist Rest,Accessories,93.98,600
1201,Office Chair,Furniture,711.96,501
1202,Coffee Maker,Home & Kitchen,58.23,502
1203,Document Scanner,Electronics,262.19,503
1204,Desk Mat,Accessories,829.79,504
1205,Tablet Stand,Accessories,584.17,505
1206,Drawer Unit,Furniture,800.14,506
1207,Bath Towels,Home & Kitchen,24.84,507
1208,External SSD,Electronics,332.27,508
1209,Computer Speakers,Electronics,592.67,509
1210,Gaming Keyboard,Electronics,613.28,510
1211,Gaming Mouse Pad,Accessories,853.56,511
1212,Rice Cooker,Home & Kitchen,765.86,512
1213,Phone Grip,Accessories,248.81,513
1214,Toaster Oven,Home & Kitchen,828.46,514
1215,Laptop Stand,Accessories,933.38,515
1216,Mechanical Keyboard,Electronics,250.56,516
1217,Food Processor,Home & Kitchen,855.78,517
1218,Monitor Stand,Furniture,522.66,518
1219,Laptop Sleeve,Accessories,446.06,519
1220,Wireless Mouse,Electronics,160.69,520
1221,Power Strip,Electronics,283.11,521
1222,Microphone,Electronics,976.27,522
1224,Portable Charger,Accessories,579.24,524
1225,Bluetooth Headphones,Electronics,684.69,525
1226,Noise Cancelling Headset,Electronics,741.61,526
1227,Smart Watch,Electronics,748.32,527
1228,Cable Organizer,Accessories,382.80,528
1229,Storage Containers,Home & Kitchen,734.99,529
1230,Kitchen Blender,Home & Kitchen,136.81,530
1231,Wall Clock,Home & Kitchen,677.45,531
1232,Storage Shelf,Furniture,257.65,532
1233,WiFi Router,Electronics,858.06,533
1234,Air Purifier,Home & Kitchen,538.74,534
1235,Smartphone Case,Accessories,553.74,535
1236,Standing Desk,Furniture,656.43,536
1237,Throw Pillows,Home & Kitchen,319.18,537
1238,Wireless Charger,Electronics,387.74,538
1239,Wireless Presenter,Electronics,71.93,539
1240,USB-C Hub,Electronics,88.29,540
1241,Wireless Earbuds,Electronics,703.04,541
1242,Electric Kettle,Home & Kitchen,444.69,542
1243,Desk Organizer,Accessories,426.42,543
1244,Screen Protector,Accessories,587.34,544
1245,Desk Lamp,Home & Kitchen,102.08,545
1246,4K Monitor,Electronics,593.22,546
1247,Water Bottle,Home & Kitchen,257.78,547
1248,File Cabinet,Furniture,661.76,548
1249,Webcam HD,Electronics,132.79,549
1250,Keyboard Wrist Rest,Accessories,378.38,550
1251,Office Chair,Furniture,273.64,551
1252,Coffee Maker,Home & Kitchen,114.50,552
1253,Document Scanner,Electronics,889.20,553
1254,Desk Mat,Accessories,260.29,554
1255,Tablet Stand,Accessories,789.17,555
1256,Drawer Unit,Furniture,761.68,556
1257,Bath Towels,Home & Kitchen,102.40,557
